,atc_code,atc_name,rank
5841,S01EE05,tafluprost,4.0
5842,S01EE06,latanoprostene bunod,4.0
5843,S01EE51,latanoprost and netarsudil,4.0
5844,S01EX,Other antiglaucoma preparations,3.0
5845,S01EX01,guanethidine,4.0
5846,S01EX02,dapiprazole,4.0
5847,S01EX05,netarsudil,4.0
5848,S01EX06,omidenepag,4.0
5849,S01F,MYDRIATICS AND CYCLOPLEGICS,2.0
5850,S01FA,Anticholinergics,3.0
5851,S01FA01,atropine,4.0
5852,S01FA02,scopolamine,4.0
5853,S01FA03,methylscopolamine,4.0
5854,S01FA04,cyclopentolate,4.0
5855,S01FA05,homatropine,4.0
5856,S01FA06,tropicamide,4.0
5857,S01FA54,"cyclopentolate, combinations",4.0
5858,S01FA56,"tropicamide, combinations",4.0
5859,S01FB,Sympathomimetics excl. antiglaucoma preparations,3.0
5860,S01FB01,phenylephrine,4.0
5861,S01FB02,ephedrine,4.0
5862,S01FB03,ibopamine,4.0
5863,S01FB51,phenylephrine and ketorolac,4.0
5864,S01G,DECONGESTANTS AND ANTIALLERGICS,2.0
5865,S01GA,Sympathomimetics used as decongestants,3.0
5866,S01GA01,naphazoline,4.0
5867,S01GA02,tetryzoline,4.0
5868,S01GA03,xylometazoline,4.0
5869,S01GA04,oxymetazoline,4.0
5870,S01GA05,phenylephrine,4.0
5871,S01GA06,oxedrine,4.0
5872,S01GA07,brimonidine,4.0
5873,S01GA51,"naphazoline, combinations",4.0
5874,S01GA52,"tetryzoline, combinations",4.0
5875,S01GA53,"xylometazoline, combinations",4.0
5876,S01GA55,"phenylephrine, combinations",4.0
5877,S01GA56,"oxedrine, combinations",4.0
5878,S01GX,Other antiallergics,3.0
5879,S01GX01,cromoglicic acid,4.0
5880,S01GX02,levocabastine,4.0
5881,S01GX03,spaglumic acid,4.0
5882,S01GX04,nedocromil,4.0
5883,S01GX05,lodoxamide,4.0
5884,S01GX06,emedastine,4.0
5885,S01GX07,azelastine,4.0
5886,S01GX08,ketotifen,4.0
5887,S01GX09,olopatadine,4.0
5888,S01GX10,epinastine,4.0
5889,S01GX11,alcaftadine,4.0
5890,S01GX51,"cromoglicic acid, combinations",4.0
5891,S01H,LOCAL ANESTHETICS,2.0
5892,S01HA,Local anesthetics,3.0
5893,S01HA01,cocaine,4.0
5894,S01HA02,oxybuprocaine,4.0
5895,S01HA03,tetracaine,4.0
5896,S01HA04,proxymetacaine,4.0
5897,S01HA05,procaine,4.0
5898,S01HA06,cinchocaine,4.0
5899,S01HA07,lidocaine,4.0
5900,S01HA30,combinations,4.0
5901,S01J,DIAGNOSTIC AGENTS,2.0
5902,S01JA,Colouring agents,3.0
5903,S01JA01,fluorescein,4.0
5904,S01JA02,rose bengal sodium,4.0
5905,S01JA51,"fluorescein, combinations",4.0
5906,S01JX,Other ophthalmological diagnostic agents,3.0
5907,S01K,SURGICAL AIDS,2.0
5908,S01KA,Viscoelastic substances,3.0
5909,S01KA01,hyaluronic acid,4.0
5910,S01KA02,hypromellose,4.0
5911,S01KA51,"hyaluronic acid, combinations",4.0
5912,S01KX,Other surgical aids,3.0
5913,S01KX01,chymotrypsin,4.0
5914,S01L,OCULAR VASCULAR DISORDER AGENTS,2.0
5915,S01LA,Antineovascularisation agents,3.0
5916,S01LA01,verteporfin,4.0
5917,S01LA02,anecortave,4.0
5918,S01LA03,pegaptanib,4.0
5919,S01LA04,ranibizumab,4.0
5920,S01LA05,aflibercept,4.0
5921,S01LA06,brolucizumab,4.0
5922,S01LA07,abicipar pegol,4.0
5923,S01X,OTHER OPHTHALMOLOGICALS,2.0
5924,S01XA,Other ophthalmologicals,3.0
5925,S01XA01,guaiazulen,4.0
5926,S01XA02,retinol,4.0
5927,S01XA03,"sodium chloride, hypertonic",4.0
5928,S01XA04,potassium iodide,4.0
5929,S01XA05,sodium edetate,4.0
5930,S01XA06,ethylmorphine,4.0
5931,S01XA07,alum,4.0
5932,S01XA08,acetylcysteine,4.0
5933,S01XA09,iodoheparinate,4.0
5934,S01XA10,inosine,4.0
5935,S01XA11,nandrolone,4.0
5936,S01XA12,dexpanthenol,4.0
5937,S01XA13,alteplase,4.0
5938,S01XA14,heparin,4.0
5939,S01XA15,ascorbic acid,4.0
5940,S01XA18,ciclosporin,4.0
5941,S01XA19,"limbal stem cells, autologous",4.0
5942,S01XA20,artificial tears and other indifferent preparations,4.0
5943,S01XA21,mercaptamine,4.0
5944,S01XA22,ocriplasmin,4.0
5945,S01XA23,sirolimus,4.0
5946,S01XA24,cenegermin,4.0
5947,S01XA25,lifitegrast,4.0
5948,S01XA26,riboflavin,4.0
5949,S01XA27,voretigene neparvovec,4.0
5950,S02,OTOLOGICALS,1.0
5951,S02A,ANTIINFECTIVES,2.0
5952,S02AA,Antiinfectives,3.0
5953,S02AA01,chloramphenicol,4.0
5954,S02AA02,nitrofural,4.0
5955,S02AA03,boric acid,4.0
5956,S02AA04,aluminium acetotartrate,4.0
5957,S02AA05,clioquinol,4.0
5958,S02AA06,hydrogen peroxide,4.0
5959,S02AA07,neomycin,4.0
5960,S02AA08,tetracycline,4.0
5961,S02AA09,chlorhexidine,4.0
5962,S02AA10,acetic acid,4.0
5963,S02AA11,polymyxin B,4.0
5964,S02AA12,rifamycin,4.0
5965,S02AA13,miconazole,4.0
5966,S02AA14,gentamicin,4.0
5967,S02AA15,ciprofloxacin,4.0
5968,S02AA16,ofloxacin,4.0
5969,S02AA30,"antiinfectives, combinations",4.0
5970,S02B,CORTICOSTEROIDS,2.0
5971,S02BA,Corticosteroids,3.0
5972,S02BA01,hydrocortisone,4.0
5973,S02BA03,prednisolone,4.0
5974,S02BA06,dexamethasone,4.0
5975,S02BA07,betamethasone,4.0
5976,S02BA08,fluocinolone acetonide,4.0
5977,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,2.0
5978,S02CA,Corticosteroids and antiinfectives in combination,3.0
5979,S02CA01,prednisolone and antiinfectives,4.0
5980,S02CA02,flumetasone and antiinfectives,4.0
5981,S02CA03,hydrocortisone and antiinfectives,4.0
5982,S02CA04,triamcinolone and antiinfectives,4.0
5983,S02CA05,fluocinolone acetonide and antiinfectives,4.0
5984,S02CA06,dexamethasone and antiinfectives,4.0
5985,S02CA07,fludrocortisone and antiinfectives,4.0
5986,S02D,OTHER OTOLOGICALS,2.0
5987,S02DA,Analgesics and anesthetics,3.0
5988,S02DA01,lidocaine,4.0
5989,S02DA02,cocaine,4.0
5990,S02DA03,phenazone,4.0
5991,S02DA04,cinchocaine,4.0
5992,S02DA30,combinations,4.0
5993,S02DC,Indifferent preparations,3.0
5994,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,1.0
5995,S03A,ANTIINFECTIVES,2.0
5996,S03AA,Antiinfectives,3.0
5997,S03AA01,neomycin,4.0
5998,S03AA02,tetracycline,4.0
5999,S03AA03,polymyxin B,4.0
6000,S03AA04,chlorhexidine,4.0
6001,S03AA05,hexamidine,4.0
6002,S03AA06,gentamicin,4.0
6003,S03AA07,ciprofloxacin,4.0
6004,S03AA08,chloramphenicol,4.0
6005,S03AA30,"antiinfectives, combinations",4.0
6006,S03B,CORTICOSTEROIDS,2.0
6007,S03BA,Corticosteroids,3.0
6008,S03BA01,dexamethasone,4.0
6009,S03BA02,prednisolone,4.0
6010,S03BA03,betamethasone,4.0
6011,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,2.0
6012,S03CA,Corticosteroids and antiinfectives in combination,3.0
6013,S03CA01,dexamethasone and antiinfectives,4.0
6014,S03CA02,prednisolone and antiinfectives,4.0
6015,S03CA04,hydrocortisone and antiinfectives,4.0
6016,S03CA05,fludrocortisone and antiinfectives,4.0
6017,S03CA06,betamethasone and antiinfectives,4.0
6018,S03D,OTHER OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,2.0
6019,V,VARIOUS,0.0
6020,V01,ALLERGENS,1.0
6021,V01A,ALLERGENS,2.0
6022,V01AA,Allergen extracts,3.0
6023,V01AA01,feather,4.0
6024,V01AA02,grass pollen,4.0
6025,V01AA03,house dust mites,4.0
6026,V01AA04,mould fungus and yeast fungus,4.0
6027,V01AA05,tree pollen,4.0
6028,V01AA07,insects,4.0
6029,V01AA08,food,4.0
6030,V01AA09,textiles,4.0
6031,V01AA10,flowers,4.0
6032,V01AA11,animals,4.0
6033,V01AA20,various,4.0
6034,V03,ALL OTHER THERAPEUTIC PRODUCTS,1.0
6035,V03A,ALL OTHER THERAPEUTIC PRODUCTS,2.0
6036,V03AB,Antidotes,3.0
6037,V03AB01,ipecacuanha,4.0
6038,V03AB02,nalorphine,4.0
6039,V03AB03,edetates,4.0
6040,V03AB04,pralidoxime,4.0
6041,V03AB05,prednisolone and promethazine,4.0
6042,V03AB06,thiosulfate,4.0
6043,V03AB08,sodium nitrite,4.0
6044,V03AB09,dimercaprol,4.0
6045,V03AB13,obidoxime,4.0
6046,V03AB14,protamine,4.0
6047,V03AB15,naloxone,4.0
6048,V03AB16,ethanol,4.0
6049,V03AB17,methylthioninium chloride,4.0
6050,V03AB18,potassium permanganate,4.0
6051,V03AB19,physostigmine,4.0
6052,V03AB20,copper sulfate,4.0
6053,V03AB21,potassium iodide,4.0
6054,V03AB22,amyl nitrite,4.0
6055,V03AB23,acetylcysteine,4.0
6056,V03AB24,digitalis antitoxin,4.0
6057,V03AB25,flumazenil,4.0
6058,V03AB26,methionine,4.0
6059,V03AB27,4-dimethylaminophenol,4.0
6060,V03AB29,cholinesterase,4.0
6061,V03AB31,prussian blue,4.0
6062,V03AB32,glutathione,4.0
6063,V03AB33,hydroxocobalamin,4.0
6064,V03AB34,fomepizole,4.0
6065,V03AB35,sugammadex,4.0
6066,V03AB36,phentolamine,4.0
6067,V03AB37,idarucizumab,4.0
6068,V03AB38,andexanet alfa,4.0
6069,V03AC,Iron chelating agents,3.0
6070,V03AC01,deferoxamine,4.0
6071,V03AC02,deferiprone,4.0
6072,V03AC03,deferasirox,4.0
6073,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,3.0
6074,V03AE01,polystyrene sulfonate,4.0
6075,V03AE02,sevelamer,4.0
6076,V03AE03,lanthanum carbonate,4.0
6077,V03AE04,calcium acetate and magnesium carbonate,4.0
6078,V03AE05,sucroferric oxyhydroxide,4.0
6079,V03AE06,colestilan,4.0
6080,V03AE07,calcium acetate,4.0
6081,V03AE08,ferric citrate,4.0
6082,V03AE09,patiromer calcium,4.0
6083,V03AE10,sodium zirconium cyclosilicate,4.0
6084,V03AF,Detoxifying agents for antineoplastic treatment,3.0
6085,V03AF01,mesna,4.0
6086,V03AF02,dexrazoxane,4.0
6087,V03AF03,calcium folinate,4.0
6088,V03AF04,calcium levofolinate,4.0
6089,V03AF05,amifostine,4.0
6090,V03AF06,sodium folinate,4.0
6091,V03AF07,rasburicase,4.0
6092,V03AF08,palifermin,4.0
6093,V03AF09,glucarpidase,4.0
6094,V03AF10,sodium levofolinate,4.0
6095,V03AF11,arginine and lysine,4.0
6096,V03AG,Drugs for treatment of hypercalcemia,3.0
6097,V03AG01,sodium cellulose phosphate,4.0
6098,V03AH,Drugs for treatment of hypoglycemia,3.0
6099,V03AH01,diazoxide,4.0
6100,V03AK,Tissue adhesives,3.0
6101,V03AM,Drugs for embolisation,3.0
6102,V03AN,Medical gases,3.0
6103,V03AN01,oxygen,4.0
6104,V03AN02,carbon dioxide,4.0
6105,V03AN03,helium,4.0
6106,V03AN04,nitrogen,4.0
6107,V03AN05,medical air,4.0
6108,V03AX,Other therapeutic products,3.0
6109,V03AX02,nalfurafine,4.0
6110,V03AX03,cobicistat,4.0
6111,V03AZ,Nerve depressants,3.0
6112,V03AZ01,ethanol,4.0
6113,V04,DIAGNOSTIC AGENTS,1.0
6114,V04B,URINE TESTS,2.0
6115,V04C,OTHER DIAGNOSTIC AGENTS,2.0
6116,V04CA,Tests for diabetes,3.0
6117,V04CA01,tolbutamide,4.0
6118,V04CA02,glucose,4.0
6119,V04CB,Tests for fat absorption,3.0
6120,V04CB01,vitamin A concentrates,4.0
6121,V04CC,Tests for bile duct patency,3.0
6122,V04CC01,sorbitol,4.0
6123,V04CC02,magnesium sulfate,4.0
6124,V04CC03,sincalide,4.0
6125,V04CC04,ceruletide,4.0
6126,V04CD,Tests for pituitary function,3.0
6127,V04CD01,metyrapone,4.0
6128,V04CD03,sermorelin,4.0
6129,V04CD04,corticorelin,4.0
6130,V04CD05,somatorelin,4.0
6131,V04CD06,macimorelin,4.0
6132,V04CE,Tests for liver functional capacity,3.0
6133,V04CE01,galactose,4.0
6134,V04CE02,sulfobromophthalein,4.0
6135,V04CE03,methacetin (13C),4.0
6136,V04CF,Tuberculosis diagnostics,3.0
6137,V04CF01,tuberculin,4.0
6138,V04CG,Tests for gastric secretion,3.0
6139,V04CG01,cation exchange resins,4.0
6140,V04CG02,betazole,4.0
6141,V04CG03,histamine phosphate,4.0
6142,V04CG04,pentagastrin,4.0
6143,V04CG05,methylthioninium chloride,4.0
6144,V04CG30,caffeine and sodium benzoate,4.0
6145,V04CH,Tests for renal function and ureteral injuries,3.0
6146,V04CH01,inulin and other polyfructosans,4.0
6147,V04CH02,indigo carmine,4.0
6148,V04CH03,phenolsulfonphthalein,4.0
6149,V04CH04,alsactide,4.0
6150,V04CH30,aminohippuric acid,4.0
6151,V04CJ,Tests for thyreoidea function,3.0
6152,V04CJ01,thyrotropin,4.0
6153,V04CJ02,protirelin,4.0
6154,V04CK,Tests for pancreatic function,3.0
6155,V04CK01,secretin,4.0
6156,V04CK02,pancreozymin (cholecystokinin),4.0
6157,V04CK03,bentiromide,4.0
6158,V04CL,Tests for allergic diseases,3.0
6159,V04CM,Tests for fertility disturbances,3.0
6160,V04CM01,gonadorelin,4.0
6161,V04CX,Other diagnostic agents,3.0
6162,V04CX01,indocyanine green,4.0
6163,V04CX02,folic acid,4.0
6164,V04CX03,methacholine,4.0
6165,V04CX04,mannitol,4.0
6166,V04CX05,13C-urea,4.0
6167,V04CX06,hexaminolevulinate,4.0
6168,V04CX07,edrophonium,4.0
6169,V04CX08,carbon monoxide,4.0
6170,V04CX09,patent blue,4.0
6171,V06,GENERAL NUTRIENTS,1.0
6172,V06A,DIET FORMULATIONS FOR TREATMENT OF OBESITY,2.0
6173,V06AA,Low-energy diets,3.0
6174,V06B,PROTEIN SUPPLEMENTS,2.0
6175,V06C,INFANT FORMULAS,2.0
6176,V06CA,Nutrients without phenylalanine,3.0
6177,V06D,OTHER NUTRIENTS,2.0
6178,V06DA,"Carbohydrates/proteins/minerals/vitamins, combinations",3.0
6179,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",3.0
6180,V06DC,Carbohydrates,3.0
6181,V06DC01,glucose,4.0
6182,V06DC02,fructose,4.0
6183,V06DD,"Amino acids, incl. combinations with polypeptides",3.0
6184,V06DE,"Amino acids/carbohydrates/minerals/vitamins, combinations",3.0
6185,V06DF,Milk substitutes,3.0
6186,V06DX,Other combinations of nutrients,3.0
6187,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,1.0
6188,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,2.0
6189,V07AA,Plasters,3.0
6190,V07AB,"Solvents and diluting agents, incl. irrigating solutions",3.0
6191,V07AC,"Blood transfusion, auxiliary products",3.0
6192,V07AD,"Blood tests, auxiliary products",3.0
6193,V07AN,Incontinence equipment,3.0
6194,V07AR,"Sensitivity tests, discs and tablets",3.0
6195,V07AS,Stomi equipment,3.0
6196,V07AT,Cosmetics,3.0
6197,V07AV,Technical disinfectants,3.0
6198,V07AX,Washing agents etc.,3.0
6199,V07AY,Other non-therapeutic auxiliary products,3.0
6200,V07AZ,Chemicals and reagents for analysis,3.0
6201,V08,CONTRAST MEDIA,1.0
6202,V08A,"X-RAY CONTRAST MEDIA, IODINATED",2.0
6203,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",3.0
6204,V08AA01,diatrizoic acid,4.0
6205,V08AA02,metrizoic acid,4.0
6206,V08AA03,iodamide,4.0
6207,V08AA04,iotalamic acid,4.0
6208,V08AA05,ioxitalamic acid,4.0
6209,V08AA06,ioglicic acid,4.0
6210,V08AA07,acetrizoic acid,4.0
6211,V08AA08,iocarmic acid,4.0
6212,V08AA09,methiodal,4.0
6213,V08AA10,diodone,4.0
6214,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",3.0
6215,V08AB01,metrizamide,4.0
6216,V08AB02,iohexol,4.0
6217,V08AB03,ioxaglic acid,4.0
6218,V08AB04,iopamidol,4.0
6219,V08AB05,iopromide,4.0
6220,V08AB06,iotrolan,4.0
6221,V08AB07,ioversol,4.0
6222,V08AB08,iopentol,4.0
6223,V08AB09,iodixanol,4.0
6224,V08AB10,iomeprol,4.0
6225,V08AB11,iobitridol,4.0
6226,V08AB12,ioxilan,4.0
6227,V08AC,"Watersoluble, hepatotropic X-ray contrast media",3.0
6228,V08AC01,iodoxamic acid,4.0
6229,V08AC02,iotroxic acid,4.0
6230,V08AC03,ioglycamic acid,4.0
6231,V08AC04,adipiodone,4.0
6232,V08AC05,iobenzamic acid,4.0
6233,V08AC06,iopanoic acid,4.0
6234,V08AC07,iocetamic acid,4.0
6235,V08AC08,sodium iopodate,4.0
6236,V08AC09,tyropanoic acid,4.0
6237,V08AC10,calcium iopodate,4.0
6238,V08AD,Non-watersoluble X-ray contrast media,3.0
6239,V08AD01,ethyl esters of iodised fatty acids,4.0
6240,V08AD02,iopydol,4.0
6241,V08AD03,propyliodone,4.0
6242,V08AD04,iofendylate,4.0
6243,V08B,"X-RAY CONTRAST MEDIA, NON-IODINATED",2.0
6244,V08BA,Barium sulfate containing X-ray contrast media,3.0
6245,V08BA01,barium sulfate with suspending agents,4.0
6246,V08BA02,barium sulfate without suspending agents,4.0
6247,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,2.0
6248,V08CA,Paramagnetic contrast media,3.0
6249,V08CA01,gadopentetic acid,4.0
6250,V08CA02,gadoteric acid,4.0
6251,V08CA03,gadodiamide,4.0
6252,V08CA04,gadoteridol,4.0
6253,V08CA05,mangafodipir,4.0
6254,V08CA06,gadoversetamide,4.0
6255,V08CA07,ferric ammonium citrate,4.0
6256,V08CA08,gadobenic acid,4.0
6257,V08CA09,gadobutrol,4.0
6258,V08CA10,gadoxetic acid,4.0
6259,V08CA11,gadofosveset,4.0
6260,V08CB,Superparamagnetic contrast media,3.0
6261,V08CB01,ferumoxsil,4.0
6262,V08CB02,ferristene,4.0
6263,V08CB03,"iron oxide, nanoparticles",4.0
6264,V08CX,Other magnetic resonance imaging contrast media,3.0
6265,V08CX01,perflubron,4.0
6266,V08D,ULTRASOUND CONTRAST MEDIA,2.0
6267,V08DA,Ultrasound contrast media,3.0
6268,V08DA01,"perflutren, human albumin microspheres",4.0
6269,V08DA02,microparticles of galactose,4.0
6270,V08DA03,perflenapent,4.0
6271,V08DA04,"perflutren, phospholipid microspheres",4.0
6272,V08DA05,"sulfur hexafluoride, phospholipid microspheres",4.0
6273,V08DA06,"perflubutane, phospholipid microspheres",4.0
6274,V09,DIAGNOSTIC RADIOPHARMACEUTICALS,1.0
6275,V09A,CENTRAL NERVOUS SYSTEM,2.0
6276,V09AA,Technetium (99mTc) compounds,3.0
6277,V09AA01,technetium (99mTc) exametazime,4.0
6278,V09AA02,technetium (99mTc) bicisate,4.0
6279,V09AB,Iodine (123I) compounds,3.0
6280,V09AB01,iodine iofetamine (123I),4.0
6281,V09AB02,iodine iolopride (123I),4.0
6282,V09AB03,iodine ioflupane (123I),4.0
6283,V09AX,Other central nervous system diagnostic radiopharmaceuticals,3.0
6284,V09AX01,indium (111In) pentetic acid,4.0
6285,V09AX03,iodine (124I) 2beta-carbomethoxy-3beta-(4 iodophenyl)-tropane,4.0
6286,V09AX04,flutemetamol (18F),4.0
6287,V09AX05,florbetapir (18F),4.0
6288,V09AX06,florbetaben (18F),4.0
6289,V09B,SKELETON,2.0
6290,V09BA,Technetium (99mTc) compounds,3.0
6291,V09BA01,technetium (99mTc) oxidronic acid,4.0
6292,V09BA02,technetium (99mTc) medronic acid,4.0
6293,V09BA03,technetium (99mTc) pyrophosphate,4.0
6294,V09BA04,technetium (99mTc) butedronic acid,4.0
6295,V09C,RENAL SYSTEM,2.0
6296,V09CA,Technetium (99mTc) compounds,3.0
6297,V09CA01,technetium (99mTc) pentetic acid,4.0
6298,V09CA02,technetium (99mTc) succimer,4.0
6299,V09CA03,technetium (99mTc) mertiatide,4.0
6300,V09CA04,technetium (99mTc) gluceptate,4.0
6301,V09CA05,technetium (99mTc) gluconate,4.0
6302,V09CA06,technetium (99mTc) ethylenedicysteine,4.0
6303,V09CX,Other renal system diagnostic radiopharmaceuticals,3.0
6304,V09CX01,sodium iodohippurate (123I),4.0
6305,V09CX02,sodium iodohippurate (131I),4.0
6306,V09CX03,sodium iothalamate (125I),4.0
6307,V09CX04,chromium (51Cr) edetate,4.0
6308,V09D,HEPATIC AND RETICULO ENDOTHELIAL SYSTEM,2.0
6309,V09DA,Technetium (99mTc) compounds,3.0
6310,V09DA01,technetium (99mTc) disofenin,4.0
6311,V09DA02,technetium (99mTc) etifenin,4.0
6312,V09DA03,technetium (99mTc) lidofenin,4.0
6313,V09DA04,technetium (99mTc) mebrofenin,4.0
6314,V09DA05,technetium (99mTc) galtifenin,4.0
6315,V09DB,"Technetium (99mTc), particles and colloids",3.0
6316,V09DB01,technetium (99mTc) nanocolloid,4.0
6317,V09DB02,technetium (99mTc) microcolloid,4.0
6318,V09DB03,technetium (99mTc) millimicrospheres,4.0
6319,V09DB04,technetium (99mTc) tin colloid,4.0
6320,V09DB05,technetium (99mTc) sulfur colloid,4.0
6321,V09DB06,technetium (99mTc) rheniumsulfide colloid,4.0
6322,V09DB07,technetium (99mTc) phytate,4.0
6323,V09DX,Other hepatic and reticulo endothelial system diagnostic radiopharmaceuticals,3.0
6324,V09DX01,selenium (75Se) tauroselcholic acid,4.0
6325,V09E,RESPIRATORY SYSTEM,2.0
6326,V09EA,"Technetium (99mTc), inhalants",3.0
6327,V09EA01,technetium (99mTc) pentetic acid,4.0
6328,V09EA02,technetium (99mTc) technegas,4.0
6329,V09EA03,technetium (99mTc) nanocolloid,4.0
6330,V09EB,"Technetium (99mTc), particles for injection",3.0
6331,V09EB01,technetium (99mTc) macrosalb,4.0
6332,V09EB02,technetium (99mTc) microspheres,4.0
6333,V09EX,Other respiratory system diagnostic radiopharmaceuticals,3.0
6334,V09EX01,krypton (81mKr) gas,4.0
6335,V09EX02,xenon (127Xe) gas,4.0
6336,V09EX03,xenon (133Xe) gas,4.0
6337,V09F,THYROID,2.0
6338,V09FX,Various thyroid diagnostic radiopharmaceuticals,3.0
6339,V09FX01,technetium (99mTc) pertechnetate,4.0
6340,V09FX02,sodium iodide (123I),4.0
6341,V09FX03,sodium iodide (131I),4.0
6342,V09FX04,sodium iodide (124I),4.0
6343,V09G,CARDIOVASCULAR SYSTEM,2.0
6344,V09GA,Technetium (99mTc) compounds,3.0
6345,V09GA01,technetium (99mTc) sestamibi,4.0
6346,V09GA02,technetium (99mTc) tetrofosmin,4.0
6347,V09GA03,technetium (99mTc) teboroxime,4.0
6348,V09GA04,technetium (99mTc) human albumin,4.0
6349,V09GA05,technetium (99mTc) furifosmin,4.0
6350,V09GA06,technetium (99mTc) stannous agent labelled cells,4.0
6351,V09GA07,technetium (99mTc) apcitide,4.0
6352,V09GB,Iodine (125I) compounds,3.0
6353,V09GB01,fibrinogen (125I),4.0
6354,V09GB02,iodine (125I) human albumin,4.0
6355,V09GX,Other cardiovascular system diagnostic radiopharmaceuticals,3.0
6356,V09GX01,thallium (201Tl) chloride,4.0
6357,V09GX02,indium (111In) imciromab,4.0
6358,V09GX03,chromium (51Cr) chromate labelled cells,4.0
6359,V09GX04,rubidium (82Rb) chloride,4.0
6360,V09H,INFLAMMATION AND INFECTION DETECTION,2.0
6361,V09HA,Technetium (99mTc) compounds,3.0
6362,V09HA01,technetium (99mTc) human immunoglobulin,4.0
6363,V09HA02,technetium (99mTc) exametazime labelled cells,4.0
6364,V09HA03,technetium (99mTc) antigranulocyte antibody,4.0
6365,V09HA04,technetium (99mTc) sulesomab,4.0
6366,V09HB,Indium (111In) compounds,3.0
6367,V09HB01,indium (111In) oxinate labelled cells,4.0
6368,V09HB02,indium (111In) tropolonate labelled cells,4.0
6369,V09HX,Other diagnostic radiopharmaceuticals for inflammation and infection detection,3.0
6370,V09HX01,gallium (67Ga) citrate,4.0
6371,V09I,TUMOUR DETECTION,2.0
6372,V09IA,Technetium (99mTc) compounds,3.0
6373,V09IA01,technetium (99mTc) antiCarcinoEmbryonicAntigen antibody,4.0
6374,V09IA02,technetium (99mTc) antimelanoma antibody,4.0
6375,V09IA03,technetium (99mTc) pentavalent succimer,4.0
6376,V09IA04,technetium (99mTc) votumumab,4.0
6377,V09IA05,technetium (99mTc) depreotide,4.0
6378,V09IA06,technetium (99mTc) arcitumomab,4.0
6379,V09IA07,technetium (99mTc) hynic-octreotide,4.0
6380,V09IA08,technetium (99mTc) etarfolatide,4.0
6381,V09IA09,technetium (99mTc) tilmanocept,4.0
6382,V09IB,Indium (111In) compounds,3.0
6383,V09IB01,indium (111In) pentetreotide,4.0
6384,V09IB02,indium (111In) satumomab pendetide,4.0
6385,V09IB03,indium (111In) antiovariumcarcinoma antibody,4.0
6386,V09IB04,indium (111In) capromab pendetide,4.0
6387,V09IX,Other diagnostic radiopharmaceuticals for tumour detection,3.0
6388,V09IX01,iobenguane (123I),4.0
6389,V09IX02,iobenguane (131I),4.0
6390,V09IX03,iodine (125I) CC49-monoclonal antibody,4.0
6391,V09IX04,fludeoxyglucose (18F),4.0
6392,V09IX05,fluorodopa (18F),4.0
6393,V09IX06,sodium fluoride (18F),4.0
6394,V09IX07,fluorocholine(18F),4.0
6395,V09IX08,fluoroethylcholine (18F),4.0
6396,V09IX09,gallium (68Ga) edotreotide,4.0
6397,V09IX10,fluoroethyl-L-tyrosine (18F),4.0
6398,V09IX11,fluoroestradiol (18F),4.0
6399,V09IX12,fluciclovine (18F),4.0
6400,V09IX13,methionine (11C),4.0
6401,V09X,OTHER DIAGNOSTIC RADIOPHARMACEUTICALS,2.0
6402,V09XA,Iodine (131I) compounds,3.0
6403,V09XA01,iodine (131I) norcholesterol,4.0
6404,V09XA02,iodocholesterol (131I),4.0
6405,V09XA03,iodine (131I) human albumin,4.0
6406,V09XX,Various diagnostic radiopharmaceuticals,3.0
6407,V09XX01,cobalt (57Co) cyanocobalamine,4.0
6408,V09XX02,cobalt (58Co) cyanocobalamine,4.0
6409,V09XX03,selenium (75Se) norcholesterol,4.0
6410,V09XX04,ferric (59Fe) citrate,4.0
6411,V10,THERAPEUTIC RADIOPHARMACEUTICALS,1.0
6412,V10A,ANTIINFLAMMATORY AGENTS,2.0
6413,V10AA,Yttrium (90Y) compounds,3.0
6414,V10AA01,yttrium (90Y) citrate colloid,4.0
6415,V10AA02,yttrium (90Y) ferrihydroxide colloid,4.0
6416,V10AA03,yttrium (90Y) silicate colloid,4.0
6417,V10AX,Other antiinflammatory therapeutic radiopharmaceuticals,3.0
6418,V10AX01,phosphorous (32P) chromicphosphate colloid,4.0
